url,text,group,time,reason,category,car_model
https://www.facebook.com/groups/1817103121788013/permalink/4140738796091089/,"VinFast EC Van có 3 phiên bản, giá niêm yết lệch nhau 20 triệu.
Bản chuẩn giá 285, bản nâng cao 305 và bản nâng cao cửa trượt giá 325 triệu.

Dựa trên bảng thông số kỹ thuật, cả ba phiên bản của VinFast EC Van đều chia sẻ chung một ""hệ xương sống"" vận hành bền bỉ với động cơ có công suất tối đa 30 kW và mô-men xoắn cực đại 110 Nm. Dù lựa chọn phiên bản nào, người dùng vẫn sở hữu khả năng di chuyển quãng đường khoảng 175 km sau mỗi lần sạc đầy (theo tiêu chuẩn NEDC) và khả năng sạc nhanh từ 10% đến 70% chỉ trong 42 phút. Tuy nhiên, sự khác biệt giữa các phiên bản nằm ở mức độ tiện nghi và tính linh hoạt trong việc bốc dỡ hàng hóa.

​Phiên bản Tiêu chuẩn là sự lựa chọn tối giản, tập trung thuần túy vào công năng vận tải để tối ưu chi phí đầu tư ban đầu. Ở phiên bản này, các trang bị dừng lại ở mức cơ bản như cửa sổ chỉnh tay, hệ thống điều hòa chỉ có quạt gió và khóa cửa dạng cơ. Đây là phiên bản phù hợp cho những nhu cầu vận chuyển đơn giản, nơi người lái ưu tiên hiệu quả kinh tế hơn là sự hưởng thụ tiện nghi trong cabin.

​Bước lên phiên bản Nâng cao, chiếc xe bắt đầu mang lại sự ""an yên"" và thoải mái rõ rệt cho người cầm lái giống như những gì bạn đã cảm nhận. Điểm đáng giá nhất là sự xuất hiện của hệ thống điều hòa 2 chiều và cửa sổ điều khiển điện, giúp không gian cabin trở nên dễ chịu hơn trong mọi điều kiện thời tiết. Bên cạnh đó, các tính năng như khóa cửa trung tâm tự động khi xe di chuyển, hệ thống âm thanh nâng cấp và chức năng tan sương/trình kính giúp mỗi chuyến đi trở nên an toàn và bớt căng thẳng hơn. Việc bốc dỡ hàng cũng thuận tiện hơn vào ban đêm nhờ đèn soi khoang hành lý được bổ sung thêm.

​Phiên bản Nâng cao có cửa trượt là sự kết hợp hoàn thiện nhất, được thiết kế chuyên biệt cho những người thường xuyên phải giao nhận hàng trong các không gian chật hẹp. Giữ nguyên toàn bộ các tiện ích của bản Nâng cao, phiên bản này được bổ sung thêm cánh cửa trượt bên hông. Trong những con ngõ nhỏ hoặc các điểm đỗ xe san sát nhau, nơi không có đủ không gian để mở hoàn toàn cửa hậu, cửa trượt hông sẽ giúp bạn tiếp cận khoang hàng dung tích 2,6 m^3 một cách linh hoạt và đỡ tốn sức lực nhất.

​Tóm lại, nếu bản Tiêu chuẩn giúp bạn bắt đầu công việc kinh doanh, thì các bản Nâng cao chính là người bạn đồng hành giúp bạn ""đỡ khổ"" và giữ được sự thảnh thơi sau mỗi ngày làm việc dài.",,2026-02-26T20:40:13.000Z,"Comparative evaluation of the VinFast EC Van variants with specifications, feature differences, and recommendations for user suitability — a product review/evaluation rather than a purchase request or support query.",Review,General EV
https://www.facebook.com/groups/1817103121788013/permalink/4129174403914195/,"Tháng 2/2024, một ông Tây sống ở San Jose, Cali thuê một chiếc VF8 Plus 2023 với giá 400 đô/tháng trong 36 tháng. Dưới đây là nội dung khiếu nại của ông về chất lượng của chiếc xe ông đang đi, gửi tới NHTSA - Cơ quan an toàn giao thông Hoa Kỳ - thuộc Bộ Giao thông Mỹ.

Cơ quan liên bang này chịu trách nhiệm thiết lập tiêu chuẩn an toàn phương tiện, kiểm tra va chạm, quản lý triệu hồi xe lỗi và giảm thiểu thương vong do tai nạn giao thông trên đường bộ. 

“Ngày 11/4/2025,
Kính gửi NHTSA, 

Chủ đề: Khiếu nại về an toàn - VinFast VF8 Plus 2023 (Lỗi an toàn đang diễn ra & Cập nhật phần mềm thu hồi không thành công).

Tôi viết thư này để khiếu nại về vấn đề an toàn liên quan đến chiếc xe VinFast VF8 Plus đời 2023 của tôi, được thuê vào tháng 2/24. Kể từ đó, nó đã liên tục gặp phải các vấn đề liên quan đến an toàn mà vẫn chưa được giải quyết, mặc dù đã nhiều lần sửa chữa.

Nó được bảo dưỡng ít nhất tám (8) lần vì các vấn đề an toàn bao gồm trục trặc hệ thống hỗ trợ lái xe, cảnh báo lỗi hệ thống lặp đi lặp lại khi lái xe và hành vi không ổn định trên đường. Trong mỗi trường hợp, các vấn đề tương tự lại xuất hiện ngay sau khi xe được trả lại.

VinFast đã thông báo rằng những vấn đề này sẽ được khắc phục thông qua bản cập nhật phần mềm được phát hành như một phần của đợt thu hồi an toàn. Bản cập nhật phần mềm thu hồi đã được áp dụng cho xe của tôi khoảng hai tuần trước, nhưng vẫn không có sự cải thiện nào. Các vấn đề an toàn tương tự lại xuất hiện gần như ngay lập tức, và xe vẫn không an toàn để vận hành.

Gần đây nhất, chiếc xe đã phải nằm xưởng sửa chữa hơn hai tuần, và khi được trả lại vẫn gặp phải những vấn đề tương tự. Tình trạng này tiếp diễn suốt thời gian thuê xe, mà không có bất kỳ biện pháp sửa chữa hiệu quả nào được cung cấp.

Ngoài ra, chất lượng hỗ trợ dịch vụ đã giảm sút đáng kể:

- Các cuộc gọi và yêu cầu hỗ trợ đều không được hồi đáp.
- Việc đặt lịch sửa chữa bảo hành gần như không thể thực hiện được
- Các đại lý và trung tâm dịch vụ trong khu vực của tôi đã đóng cửa.
- Thực tế là không có bất kỳ sự hỗ trợ nào dễ tiếp cận để khắc phục các vấn đề an toàn.

Tôi vẫn phải trả 400 $/tháng cho một chiếc xe mà tôi không thể tin tưởng về độ an toàn. Tôi lo lắng không chỉ cho sự an toàn của bản thân mà còn cho sự an toàn của người thân và những người xung quanh.

Tôi trân trọng đề nghị NHTSA điều tra:

1. Các lỗi an toàn tiếp tục xảy ra ảnh hưởng đến mẫu VinFast VF8 2023,

2. Việc cập nhật phần mềm thu hồi sản phẩm vì lý do an toàn không hiệu quả như một biện pháp khắc phục.

3. Việc thiếu cơ sở hạ tầng dịch vụ của nhà sản xuất cản trở việc sửa chữa cần thiết.

Cảm ơn NHTSA đã chú ý đến khiếu nại của tôi.”

Xem link bằng tiếng Anh trong bình luận. Đây chỉ là 1 trong hàng chục khiếu nại về vấn đề lỗi trục trặc hệ thống khi lái xe.

Sau đó, Vinfast Hoa Kỳ đã bị buộc phải triệu tập 6.314 chiếc xe để cập nhật lại phần mềm. Trong khi đó, các xe ở VN thì vẫn đi lại nhông nhông bình thường.

#VF8 #Vinfast #tainan #OH",,2026-02-16T11:17:22.000Z,"Firsthand complaint from a VF8 Plus 2023 renter describing repeated safety-related faults, unsuccessful recall software update, multiple repairs, and poor service support — a direct user experience and evaluation of the vehicle.",Review,VF8
https://www.facebook.com/groups/mexevinfast/permalink/4122894501283320/,"Dạo này đi làm, đi chơi cà phê quanh Hà Nội mà chỗ nào cũng thấy tủ đổi pin xe điện, từ bãi gửi xe đến cửa hàng điện máy. Mình mới lấy con FelizS đi được hơn tháng, đăng ký cái chương trình “Mãnh liệt vì tương lai xanh” gì đó, thấy đúng là đỡ tiền xăng hẳn.
Ngày trước mỗi tháng nhìn tiền xăng mà ngán, giờ sạc pin trong đợt này không mất đồng nào, chi phí đi lại gần như bằng 0, thấy khá phê 😅. Cái tiện nữa là đổi pin nhanh như đổ xăng, mở app lên chỉ chỗ, chạy loanh quanh nội thành chưa lần nào bị “chết pin giữa đường”.

Mình chọn kiểu trả trước 0 đồng nên cảm giác đỡ áp lực ban đầu, dễ mạnh dạn chuyển sang xe điện hơn. Trong group có ai đi FelizS hay xe điện nói chung rồi, trải nghiệm hạ tầng sạc/đổi pin thấy ổn chưa?",,2026-02-04T09:13:13.000Z,"Firsthand user experience with a VinFast FelizS e-motorbike: describes real-world use (battery swap stations, cost savings, charging convenience, 0-down payment experience) — a user evaluation/review.",Review,E-Motorbike
https://www.facebook.com/groups/1327608917606129/permalink/2031864023847278/,"Nay mình mới được về con VF8 đi chơi dịp tết này, test vài vòng thấy vẫn thích kiểu êm này như đợt trước vào đợt lái thử, kể ra cũng hợp mấy nhà có người dễ say xe như nhà mình, ông bà già hay con nhỏ đều đi ngon. Xe điện thì khỏi nói về bảo vệ môi trường rồi :))) giờ chuyển đổi cũng muốn thử luôn trend lái tết xanh",,2024-01-30T05:43:33.000Z,"First-hand user experience and evaluation of a VinFast VF8 — test drives during Tết, comments on ride comfort, suitability for passengers prone to motion sickness, and environmental benefits. This is a hands-on review.",Review,VF8
https://www.facebook.com/groups/Vinfast.Fan/permalink/1722023378350546/,Feedback from US owners of Vinfast VF9,,2025-03-28T09:09:55.000Z,Indicates user feedback/experiences from VF9 owners (a hands-on evaluation/user review type post).,Review,VF9
https://www.facebook.com/groups/mexevinfast/permalink/4116217651951005/,Xe đã cứng cáp an toàn lại còn thông minh và hiểu đường Việt Nam. VinFast + VietMap = combo quá hợp cho người Việt ,,2026-01-28T11:32:35.000Z,"User shares a direct evaluation/opinion of a VinFast vehicle’s build, safety, intelligence and integration with VietMap — a user experience/review-type statement.",Review,General EV
https://www.facebook.com/groups/mexevinfast/permalink/4116099551962815/,"Review chi tiết 8a.1.13.0: Ngập tràn tính năng mới, VinFast thực sự biết cách chiều lòng anh em!
Sau khi vọc vạch, dưới đây là những thay đổi và tính năng mới làm mình ưng ý nhất:
1. Tiện nghi và An toàn hơn hẳn
• Khoá cửa tự động khi rời xe (Walk-away Lock): Cái này cực kỳ tiện! Giờ cứ cầm chìa khoá đi ra xa là xe tự khoá. Không còn cảnh vừa đi vừa ngoái lại xem xe đã khoá chưa, hay lo nơm nớp sợ quên bấm khoá. (Tính năng này có một vài xe không lưu- các bạn vào xưởng để kích hoạt)
• Tắt/bật cảnh báo dây đai an toàn ghế sau: Một thay đổi nhỏ nhưng cực tinh tế. Trước đây để đồ nặng xíu ở ghế sau là xe kêu inh ỏi rất phiền, giờ thì mình hoàn toàn chủ động tắt đi được rồi.
2. Tùy biến HUD ""xịn xò""
• Tuỳ chọn bản đồ dẫn đường (HereMap/VietMap): Đây là cái anh em mong chờ nhất! Giờ đã có thể chọn hiển thị VietMap hoặc HereMap lên HUD. Đi đường lạ mà có VietMap báo tốc độ, chỉ đường ngay trên kính lái thì an tâm tuyệt đối, không cần liếc nhìn màn hình trung tâm nữa.
3. Cảm giác lái và Thao tác tối ưu
• Cấu hình nhanh theo sở thích: Các tuỳ chỉnh quan trọng như Camera, Chế độ lái, Phanh tái sinh và Giữ phanh tự động (Auto Hold) giờ đây có thể truy cập và lựa chọn cực nhanh. Thích lái bốc hay êm, phanh nhiều hay ít đều chỉnh cái ""rẹt"", không phải mò mẫm sâu trong menu như trước.
4. Kết nối mọi lúc mọi nơi
• Điểm phát Wifi: Xe giờ thành cục phát wifi di động luôn. Đi chơi xa, gia đình hay con cái có mạng để xem phim, giải trí thì ""hết nước chấm"".
Tổng kết:
Bản 8a.1.13.0 không chỉ sửa lỗi vặt mà mang đến những nâng cấp thực dụng, đánh trúng vào nhu cầu hàng ngày. Vin thực sự rất chịu khó lắng nghe ý kiến khách hàng để hoàn thiện sản phẩm. Lái chiếc xe bây giờ cảm giác rất sướng, hiện đại và tin cậy.
Bác nào chưa lên thì lên ngay và luôn nhé!
Nguồn : Shu Qi",,2026-01-28T08:36:41.000Z,"Hands-on review of VinFast software update 8a.1.13.0 describing new features, personal impressions, and driving/usage experience (walk-away lock, HUD map options, drive feel, Wi‑Fi, etc.).",Review,General EV
https://www.facebook.com/groups/mexevinfast/permalink/4116098575296246/,"Lâu ngồi LUX A vẫn thấy ngon thế nhỉ
Con xe Vinfast mà tôi yêu thích nhất",,2026-01-28T08:35:10.000Z,Chia sẻ cảm nhận cá nhân khi ngồi trên xe VinFast LUX A — một đánh giá/kinh nghiệm người dùng ngắn gọn về trải nghiệm lái/ngồi.,Review,General EV
https://www.facebook.com/groups/1327608917606129/permalink/1975072766193071/,"VinFast VF9 với cái giá tầm tỉ rưỡi (cả pin 1tỉ8) bề ngoài nhìn có vẻ gọn nhưng mà so với hầu hết chiếc xe phân khúc E thì to nhất. Vì thế nên nội thất của vf9 rất rộng; để mà so kè với Ford Explorer, Prado hay Palisade,... cho vào mục cân nhắc vì chưa có tiền mua",,2023-10-27T04:23:56.000Z,"User provides an evaluative comment about the VinFast VF9—mentions price, compares exterior size and interior space to other E-segment SUVs (Explorer, Prado, Palisade) and notes personal consideration. This is a user review/evaluation, not a purchase request or support question.",Review,VF9
https://www.facebook.com/groups/mexevinfast/permalink/4112949262277844/,"Em ở tỉnh, mua VF 3 làm xe ô tô đầu tiên nên cân đo dữ lắm. Tầm tiền quanh 300 triệu thì thật sự không nhiều lựa chọn: xe xăng cũ đời sâu thì sợ hao xăng, hao tiền sửa; mấy xe điện mini của Trung Quốc giá mềm hơn nhưng lăn tăn nhất là sau này hư hỏng không biết đem đi đâu sửa.

Cuối cùng chọn VF 3 vì thấy hệ thống trạm sạc với xưởng dịch vụ của Vin ở tỉnh em khá đầy đủ, có vấn đề gì cũng yên tâm hơn. Nuôi xe cũng nhẹ thật. Trước giờ đi xe máy, vài tháng là thay nhớt, rồi hư vặt này kia, cộng dồn lại mỗi năm cũng không ít. VF 3 thì bảo dưỡng 12.000 km/lần, lần đầu em vô hãng hết có 295k, tính ra mấy tháng mới tốn chừng đó. Có lần đem xe vô kiểm tra lặt vặt mà hãng cũng không thu phí.

Xe nhỏ gọn nên đi trong tỉnh rất tiện, xoay trở dễ, đi làm hay chạy việc linh tinh đều ổn. Điện đóm tiết kiệm, chi phí hằng tháng thấy còn dễ chịu hơn hồi đi xe máy nhiều.

Đợt em mua bên TC1 còn được ưu đãi khá tốt, tổng giảm 21 triệu (giảm theo chính sách chung với thêm ưu đãi riêng), lại được tặng thêm chai rượu, đang chờ giao tận nhà. Với tầm tiền đó, xe mới, chi phí thấp, dùng ổn định thì cá nhân em thấy quá hợp lý cho người ở tỉnh như em.",,2026-01-25T07:09:26.000Z,"First-hand user experience and evaluation of a VinFast VF3: explains reasons for choosing the car (service network, charging stations), maintenance and running costs, driving practicality in province, and purchase incentives.",Review,VF3
https://www.facebook.com/groups/mexevinfast/permalink/4104312889808148/,"Anh em chạy shipper, xe ôm cho mình hỏi, sao thấy nhiều người vẫn chê xe điện Vin yếu, mau hư chứ mình chạy Evo gần năm nay rồi vẫn thấy ổn phết, có thật k vậy hay bị dìm? 

Mình chạy fulltime, một ngày tầm 70–100km, có hôm cao điểm hơn. Gắn 2 pin, sạc đêm là sáng quất nguyên ngày, chưa bữa nào đứng đường vì hết pin. Máy thì mình cảm giác vẫn êm, ga không bị hụt, chở đồ nặng chạy 60–70km/h vẫn lên đều, không rề rà.

Trước chạy xe xăng, ngày đổ xăng mấy lần, kẹt xe là nóng, mùi khói khó chịu. Giờ chuyển qua Evo, đi trong phố thấy nhẹ đầu hơn. Đi xe thỉnh thoảng hỏi khách khách cũng khen nhiều mà 

Cốp xe cũng rộng, mình nhét được 2 mũ + túi đồ + vài đơn hàng lặt vặt vẫn ok. 

Không biết có ai chạy lâu hơn mình chưa, mấy năm liền thì pin, máy còn ổn không? Anh em chia sẻ thêm cho mình với, để tính gắn bó lâu dài luôn 😄",,2026-01-16T03:18:41.000Z,"First-hand user experience and evaluation of a VinFast Evo electric motorbike: details on daily mileage, 2-battery setup, charging routine, performance under load, range reliability, cargo capacity and comparison to gasoline bike. This is a user review seeking peers' long-term experience.",Review,E-Motorbike
https://www.facebook.com/groups/Vinfast.Fan/permalink/1712086686010882/,"“Chọn xe điện ngon hay là chọn trạm sạc ngon ?”
2025 rồi mà vẫn có 1 số anh hỏi em câu này. Nhưng anh dám hỏi thì em dám trả lời: Em chọn VinFast VF 9 
Chỉ có trẻ con mới phải lựa chọn, còn người lớn thì sở hữu hết. Bằng việc chọn VF 9 thì em nghiễm nhiên có 1 chiếc xe ngon vượt tầm giá, có hạ tầng trạm sạc số 1 Việt Nam và hưởng full đặc quyền tại xưởng dịch vụ.
Chỉ có trạm sạc của V-Green mới có thể đáp ứng được việc sạc 13 chiếc VF 9 của “ANH EM VF9 - VF9 CLUB” cùng 1 lúc. Chỉ có VinFast dám miễn phí sạc pin cho khách hàng từ khi con học mầm non đến khi con vào tiểu học. Chỉ có VINGROUP dám miễn phí đỗ xe 6 tiếng đầu cho xe điện VinFast, các nơi khác họ chỉ nhăm nhe cầm máy Pos quẹt VETC của em để trừ tiền :))

Tất nhiên, đây chỉ là sự lựa chọn của em, 1 người thỉnh thoảng chạy Nha Trang - Hà Nội trong ngày, 1 năm chỉ đi 8 vạn km, nên em hài lòng với VF 9 những gì VF 9 đem lại. Anh chị nào 1 năm đi 20-30 vạn km thì ko cần đọc bài này🥹",,2025-03-15T00:46:11.000Z,"User gives a personal evaluation/endorsement of the VinFast VF9, describing real usage (occasionally Nha Trang–Hà Nội in one day, ~80,000 km/year) and praising vehicle, charging infrastructure (V‑Green) and service privileges—i.e., a hands-on review/testimonial.",Review,VF9
https://www.facebook.com/groups/mexevinfast/permalink/4093766580862779/,"Trước giờ vẫn đi xe xăng, thấy ổn nên không nghĩ tới chuyện đổi. Dạo gần đây thấy xe điện chạy nhiều, nghe bạn bè nói chuyện chuyển đổi nên tò mò, cuối tuần dắt vợ con ra showroom lái thử VF 6 Plus rồi..chốt luôn :) 

Xe êm, không ồn, lái nhẹ, rộng rãi cho cả nhà 4 người. Cảm giác an tâm khi ADAS có nhiều tính năng hỗ trợ như giữ làn, cảnh báo va chạm, hỗ trợ cao tốc. Xe chạy hằng ngày nhàn, tăng tốc mượt, đi phố nhẹ đầu. Điểm trừ là phải canh thời gian sạc, không tốn tiền nhưng cần tính trước.

Tóm lại, VF 6 Plus càng dùng càng thấy hợp: êm, an toàn và dễ đi mỗi ngày.",,2026-01-04T08:40:11.000Z,"Bài viết là trải nghiệm lái thử và đánh giá thực tế về VinFast VF 6 Plus, nêu cảm nhận vận hành, ADAS và ưu/nhược điểm (êm, an toàn, cần canh thời gian sạc).",Review,VF6
https://www.facebook.com/groups/mexevinfast/permalink/4091082281131209/,Đang đi con mẹc GLC300 mà lên lái con vf6 muốn vứt mẹ con mẹc đi các bác à,,2026-01-01T05:49:58.000Z,User reports personal driving experience comparing their Mercedes GLC300 to a VinFast VF6 and expresses preference for the VF6 after driving it — a firsthand review/opinion.,Review,VF6
https://www.facebook.com/groups/mexevinfast/permalink/4090218764550894/,"Các chị em nội trợ có ai giống em không, đi chợ là bê nửa cái nhà theo: túi thức ăn, bịch rau, khay trứng, rồi còn cặp sách con, balo chồng… Trước đi con xe cũ, sàn để chân bé, cứ dí dí 2 đầu gối, đồ thì phải treo lủng lẳng hai bên, đến đoạn phanh gấp là hồi hộp.
Đổi sang con Evo được cái sàn để chân rộng, em thấy khác hẳn. Đi chợ về em quăng luôn túi to giữa sàn, thêm giỏ đồ nữa vẫn đủ chỗ, chân vẫn để thoải mái, không phải ngồi co ro. Chở con đi học, nó đứng lên sàn, tay ôm mẹ, hai mẹ con vẫn không bị chật. Mấy hôm mưa, em để cả túi đồ khô giữa sàn, ít bị bắn nước hơn.

Em kiểu thực dụng, nên cũng để ý vụ an ninh. Xe này có cái báo động với khóa bánh qua app, tối dựng dưới nhà, có động là nó hú, điện thoại báo luôn. Pin LFP nghe đâu vẫn nuôi mấy cái hệ thống đó cả ngày, nên đêm ngủ cũng yên tâm hơn, đỡ lo bị dắt trộm. Khu em mấy ông bảo vệ còn bảo “thấy Vin là tụi nó cũng ngại”.

Tính ra với người suốt ngày chạy chợ, đưa đón con như em, em lại thấy cái sàn rộng + mấy cái chống trộm đó dùng được thật. Trong group mình có ai đi Evo rồi, thấy sàn để chân ổn không, có mẹo gì sắp đồ cho gọn nữa không ạ?",,2025-12-31T10:33:56.000Z,"First-person user review of a VinFast Evo: describes real-world experience with the wide floorboard, cargo capacity for groceries, child transport, wet-weather behavior, and security features (alarm, wheel lock via app, LFP battery powering systems), evaluating suitability for daily shopping and school runs.",Review,E-Motorbike
https://www.facebook.com/groups/mexevinfast/permalink/4089124774660293/,"Cho mình hỏi thật anh em trong group, có ai từng đi VinFast Evo qua đoạn ngập nước chưa? Sau đó xe dùng lâu dài có vấn đề gì không ạ?

Mình đi Evo được hơn năm, dùng hàng ngày để đi làm và việc gia đình. Lúc chưa mua thì mình lo nhất chuyện ngập nước, xem clip trên mạng thấy đủ kiểu nên cũng hơi hoảng.

Ở Hà Nội mưa là ngập, có mấy lần mình không tránh được, nước tầm nửa bánh, có đoạn gần sát gầm. Mình đi chậm, giữ đều ga, xe vẫn chạy bình thường, không hụt, không giật.

Về nhà mình để xe khô rồi hôm sau vẫn dùng bình thường. Lúc đầu còn mở app kiểm tra liên tục, giờ thì quen hơn. Xe điện kín đáy, không có ống xả nên cảm giác cũng yên tâm hơn so với xe xăng trước đây.

Dĩ nhiên mình vẫn né ngập sâu. Nhưng với mấy đoạn ngập nhẹ thì thấy ổn. Không biết mọi người dùng Evo lâu rồi, có ai từng gặp ngập nặng hơn không?",,2025-12-30T03:46:35.000Z,"First‑hand user experience of a VinFast Evo over a year describing real-world driving through flooded roads, vehicle behavior, and precautions — a hands-on review/evaluation.",Review,E-Motorbike
https://www.facebook.com/groups/mexevinfast/permalink/4088631021376335/,"Không biết mọi người sao chứ hồi chưa dùng xe điện, mình lo nhất vẫn là pin.

Kiểu cứ nghĩ “lỡ đang đi mà hết pin thì sao”, rồi sợ pin không bền. Thành ra bao năm vẫn chạy xe xăng.

Đợt rồi nhà mình đổi sang xe điện VinFast để đi làm với sinh hoạt trong thành phố. Lúc mới dùng mình để ý pin liên tục, nhưng dùng khoảng 2–3 tuần thì thấy mọi thứ khá ổn.

Mỗi ngày mình đi tầm hơn chục km, pin sạc đầy dùng được mấy ngày. Có hôm chạy nhiều thì sạc nhanh một chút là xong, không bị cảnh phải chờ đợi lâu.

Giờ mình không còn quá lo vụ pin nữa. Không biết trong group có ai vẫn đang kẹt ở nỗi lo này không, chia sẻ thử xem?",,2025-12-29T14:12:25.000Z,"First‑hand user experience of a VinFast electric vehicle describing battery concerns, daily range, charging behavior, and improved confidence after 2–3 weeks — a hands‑on review/evaluation.",Review,General EV
https://www.facebook.com/groups/mexevinfast/permalink/4088560431383394/,"Không biết trong group có ai đi làm giờ cao điểm bằng xe điện chưa? Mình mới chuyển sang VinFast Evo nên muốn hỏi thêm trải nghiệm của mọi người.

Mình đi làm qua mấy tuyến đông, trước đi xe xăng là xác định kẹt xe, mùi khói, tiếng máy nổ. Từ ngày đổi sang Evo, xe chạy êm, ga điện nhích nhẹ là đi, đứng chờ đèn đỏ cũng không phải giữ ga.

Tối về cắm sạc, sáng ra pin đầy, khỏi lo ghé cây xăng. Đi làm, đi chợ, cuối tuần chạy quanh nội thành cũng không phải để ý nhiều tới pin.

Giờ cao điểm vẫn đông, nhưng cảm giác đi xe điện thấy nhẹ đầu hơn trước. Không biết mọi người đi xe điện trong phố đông có cảm nhận giống mình không?",,2025-12-29T12:31:57.000Z,"Firsthand user experience of a VinFast Evo commuting in rush hour: compares to petrol, describes ride quality, charging routine, and perceived benefits. It's a user review/evaluation.",Review,E-Motorbike
https://www.facebook.com/groups/mexevinfast/permalink/4086173624955408/,Đổ đèo vf3 hơn 90km/h,,2025-12-26T16:19:18.000Z,"User reports an actual driving experience with a VinFast VF3 (descending a mountain at >90 km/h), which is a hands-on driving report.",Review,VF3
